,#START#,O,I-neutral,B-neutral,I-positive,B-positive,B-negative,I-negative,#STOP#
dk,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
开发,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
之境,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
别看,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
文冠果,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
SC,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://t.cn/zW1vX0f,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
kjy,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
William,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
青蛙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
###,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
工作人员,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
母乳喂养,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
雨天,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
蝦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
オ,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
MBC,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
三十,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
毛病,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
微妙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
最高峰,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
大幅提高,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
第三季,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
之女,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
好几轮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
布,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
佬,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
家产,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
体力,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
怪石嶙峋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
过国足,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
相守,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
浅滩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
便携式,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
围绕,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
高潮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
PendantLamps,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
拾级而上,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
迁就,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
半个,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Julian,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
蜜蜂,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
婉转,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
嘲笑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
胃酸,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
并非,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
夏日,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
打球,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
太宗,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/z8fyeUx,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
安全带,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
北爱尔兰,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://t.cn/R5Fhy3e,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
坐感,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
平凡,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
三道,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
中来,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
大牙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
乐高,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
丝绒,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
锦绣,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
力源,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
取得,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
连在一起,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
跨国,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
体能训练,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
马拉松,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
罗佐夫,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
洗脑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
太精彩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
幂,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
一壶,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RtFTZ69,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
考研,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
选秀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
飞吻,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
讨好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
专著,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
壮美,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
登山包,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
暖春,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
凄惨,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
后座,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
牛米,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
眼部,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
评测,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
起誓,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
尔顿,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
专一,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
武将,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Earth,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
隨年齡,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
阚,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
热门,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
磁岛,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
体现,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
褒奖,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
能祥,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
伍佰,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
九部,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
购物中心,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
摸黑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
安全感,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
神人,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
随波逐流,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
方木,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/8kts952,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
达标,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
片场,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
新年快乐,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
涛声,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
四季如春,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
韩令,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
血雨腥风,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
推开,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://weibo.com/home?skinId=skinvip709,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
疗法,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
生理,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
色拉油,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
我本,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
睡觉时,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVVZ32n,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/R2Wxdg4,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RZkcUGP,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
年来,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
诚意,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
月牙泉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
龟孙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
卸,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
茴香,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
认定,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
盖玺,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
可海,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Le,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
新型,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
顿感,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
市区,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
帐篷,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RV4Gvpr,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鲜明,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一帆风顺,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
全透明,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
改掉,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/zHWhjhK打榜吧！,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
地必择,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
辣白菜,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
寒风刺骨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
教育家,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
斯里兰卡,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
逃离,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
雕塑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
没得,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
錯過,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
逃兵,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RcEWDQG,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
财经,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
秀出,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
恩恩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/Rc6QtDt,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
绿化,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
物流,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVtUsub,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
吾辈,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
电影院,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
波罗,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
饱胀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
答,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
超群,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
租金,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
真烦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
落空,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
中长线,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
阿姨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
坚挺,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
配偶,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
处女座,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
獲取,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Australian,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
威逼利诱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拍手,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
场所,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
高于,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVUF3UO,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
密爱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
事事,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
灿烂微笑,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
孙中山,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
历经,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
气垫,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
吴松,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
评评,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
调香,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
小哥,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
遮藏,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
梁少,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
9697,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
先说,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Kings,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
西北,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
卧底,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
198,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
赫尔曼,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
容貌,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RcdSYf9,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
首席,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
自我认识,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
掩映,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
好烦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
防御,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
style,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
典韦,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
九曲,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
petrus,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
child,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
700,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
黄后,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
地理学,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
米粉,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
姚笛,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
手慢,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqVWiO,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVUWWcV,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
半卷,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
玉颜,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
败家子,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
糊掉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
阎罗,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVVzWw6,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
人围,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
烤制,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
雷塔,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
口,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
该作,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
满楼,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
轻抚,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
首个,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一早,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
三袋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
乐曲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
很多年,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
社长,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
组队,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
所在,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
妈呀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
外婆,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
坎坷,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
骚逼,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
汉字,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鸡肉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
白皙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
配制,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
夸父,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
引人入胜,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
融合,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
遥测,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
耳熟,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
架,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
装有,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
沉睡,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拨动,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
钉子户,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
散步,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
新啼,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
奇妙,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
睡一觉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
之口,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
缓缓,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
爆发,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
不吃,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
多样化,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
写真,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
逆转,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
输球,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
资自住,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
身处,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拍成,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RyhNmga,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
扭矩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
降血脂,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
紫砂,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
开满,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
车尾,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
镇江市,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
Bomb,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
只用,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
折上,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
ai,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
万事如意,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
帅少,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
立夏,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鞋型,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
交房,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
我别,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仿版,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
领券券,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
李春荣,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://t.cn/RVt4MmQ,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
车子,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
亚瑟,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
天梯,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
ellen,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
听下,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RqDJTFj,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
冲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqqrep,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
欧颂庄,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
儿女,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
羊皮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
前景,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
二月,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
盘中,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
接到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
28.92,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
颜料,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
环节,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVbVffU,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
困死,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
